"SAGDP9S Real GDP by state 1/"
"(millions of chained 1997 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","1995","1996","1997"
"36000","New York","14","              Lumber and wood products",631.8,629.9,621.1
"36000","New York","15","              Furniture and fixtures",691.8,668.0,671.2
"36000","New York","16","              Stone, clay, and glass products",1702.6,1832.3,2042.7
"36000","New York","17","              Primary metal industries",1343.2,1346.1,1231.1
"36000","New York","18","              Fabricated metal products",3447.5,3437.0,3623.5
"36000","New York","19","              Industrial machinery and equipment",5831.0,5892.5,7207.4
"36000","New York","20","              Electronic and other electric equipment 2/",4959.1,5891.3,7307.8
"36000","New York","21","              Motor vehicles and equipment",3495.8,3406.5,2635.0
"36000","New York","22","              Other transportation equipment",1092.9,776.5,617.0
"36000","New York","23","              Instruments and related products 2/",9180.5,8864.6,7231.8
"36000","New York","24","              Miscellaneous manufacturing industries",2490.4,2539.4,2672.2
"36000","New York","25","          Nondurable goods manufacturing",36037.2,36130.5,35712.0
"36000","New York","26","              Food and kindred products",5982.3,5657.8,5631.8
"36000","New York","27","              Tobacco products",926.2,1065.4,1050.8
"36000","New York","28","              Textile mill products",762.8,714.4,808.1
"36000","New York","29","              Apparel and other textile products",3752.8,3582.2,3594.7
"36000","New York","30","              Paper and allied products",1821.0,2133.0,2211.0
"36000","New York","31","              Printing and publishing",14263.1,13797.9,13071.9
"36000","New York","32","              Chemicals and allied products",5915.4,6408.0,6459.0
"36000","New York","33","              Petroleum and coal products",727.4,848.9,812.7
"36000","New York","34","              Rubber and miscellaneous plastics products",1512.7,1600.7,1719.4
"36000","New York","35","              Leather and leather products",494.9,343.4,352.6
"36000","New York","36","      Transportation and public utilities",49521.7,51012.3,49997.7
"36000","New York","37","          Transportation",13458.7,14261.0,14659.8
"36000","New York","38","              Railroad transportation",296.5,383.3,308.7
"36000","New York","39","              Local and interurban passenger transit",2575.3,2617.0,3035.4
"36000","New York","40","              Trucking and warehousing",3742.1,4024.7,4100.1
"36000","New York","41","              Water transportation",732.3,721.1,762.9
"36000","New York","42","              Transportation by air",4242.2,4679.8,4651.3
"36000","New York","43","              Pipelines, except natural gas",35.5,42.8,42.8
"36000","New York","44","              Transportation services",1840.1,1794.4,1758.6
"36000","New York","45","          Communications",21920.9,22912.8,21985.5
"36000","New York","46","          Electric, gas, and sanitary services",14132.8,13830.1,13352.4
"36000","New York","47","      Wholesale trade",34751.4,37674.5,40921.4
"36000","New York","48","      Retail trade",39952.7,42397.6,46165.3
"36000","New York","49","      Finance, insurance, and real estate",181754.1,196602.5,214291.4
"36000","New York","50","          Depository institutions 3/",38021.4,37595.1,34530.3
"36000","New York","51","          Nondepository institutions 3/",1477.4,1526.0,2193.7
"36000","New York","52","          Security and commodity brokers",30356.8,42146.0,55684.8
"36000","New York","53","          Insurance carriers",13306.9,12776.0,15077.0
"36000","New York","54","          Insurance agents, brokers, and services",4814.1,4800.6,5231.7
"36000","New York","55","          Real estate",84392.7,85732.1,88968.7
"36000","New York","56","          Holding and other investment offices",8297.9,10642.7,12605.3
"36000","New York","57","      Services",142781.8,145261.6,150387.7
"36000","New York","58","          Hotels and other lodging places",4346.7,4530.0,4792.8
"36000","New York","59","          Personal services",3446.8,3430.9,3706.4
"36000","New York","60","          Business services 4/",28072.2,29847.6,32217.5
"36000","New York","61","          Automotive repair, services, and parking",4087.9,4180.8,4335.0
"36000","New York","62","          Miscellaneous repair services",1246.7,1219.7,1260.5
"36000","New York","63","          Motion pictures",3753.4,3635.9,3684.5
"36000","New York","64","          Amusement and recreation services",5931.5,5984.9,6703.6
"36000","New York","65","          Health services",39156.7,38835.6,38476.9
"36000","New York","66","          Legal services",15546.5,16170.9,16367.2
"36000","New York","67","          Educational services",8114.7,8016.7,8226.9
"36000","New York","68","          Social services",6829.3,6703.4,6822.5
"36000","New York","69","          Membership organizations",3688.4,3708.3,3835.9
"36000","New York","70","          Other services 4/",17047.2,17597.2,18648.4
"36000","New York","71","          Private households",1455.9,1384.9,1309.4
"36000","New York","72","  Government and government enterprises",68340.6,68225.4,69274.5
"36000","New York","73","      Federal civilian",9552.9,9480.1,9353.9
"36000","New York","74","      Military",1993.3,1797.5,1741.6
"36000","New York","75","      State and local",56798.5,56948.1,58179.0
"36000","New York","","Addenda:","","",""
"36000","New York","76","  Electronic equipment and instruments 5/",13834.3,14635.7,14539.6
"36000","New York","77","  Depository and nondepository institutions 6/",39378.0,39021.3,36724.0
"36000","New York","78","  Business services and other services 7/",45128.1,47445.9,50866.0
"37000","North Carolina","1","All industry total",199056.2,206757.1,221258.8
"37000","North Carolina","2","  Private industries",170974.3,178266.4,192010.2
"37000","North Carolina","3","      Agriculture, forestry, and fishing",3934.2,4271.6,4840.0
"37000","North Carolina","4","          Farms",3067.6,3283.9,3746.1
"37000","North Carolina","5","          Agricultural services, forestry, and fishing",862.6,989.9,1093.9
"37000","North Carolina","6","      Mining",376.1,427.9,523.0
"37000","North Carolina","7","          Metal mining",0.7,0.7,0.7
"37000","North Carolina","8","          Coal mining",0.0,0.0,0.0
"37000","North Carolina","9","          Oil and gas extraction",8.0,6.9,9.6
"37000","North Carolina","10","          Nonmetallic minerals, except fuels",367.6,420.3,512.6
"37000","North Carolina","11","      Construction",9189.6,9994.3,11049.5
"37000","North Carolina","12","      Manufacturing",54471.2,54392.5,57529.5
"37000","North Carolina","13","          Durable goods manufacturing",20775.9,21014.6,24607.3
"37000","North Carolina","14","              Lumber and wood products",1968.5,1869.7,2082.5
"37000","North Carolina","15","              Furniture and fixtures",2727.1,2722.1,2775.7
"37000","North Carolina","16","              Stone, clay, and glass products",1590.5,1703.5,1955.0
"37000","North Carolina","17","              Primary metal industries",894.3,1049.0,1060.9
"37000","North Carolina","18","              Fabricated metal products",2077.8,2177.1,2116.8
"37000","North Carolina","19","              Industrial machinery and equipment",3937.1,3123.0,5246.7
"37000","North Carolina","20","              Electronic and other electric equipment 2/",4125.1,5171.9,5897.5
"37000","North Carolina","21","              Motor vehicles and equipment",2017.4,1701.8,1892.1
"37000","North Carolina","22","              Other transportation equipment",196.2,233.4,251.1
"37000","North Carolina","23","              Instruments and related products 2/",971.0,938.2,820.2
"37000","North Carolina","24","              Miscellaneous manufacturing industries",432.6,388.7,508.8
"37000","North Carolina","25","          Nondurable goods manufacturing",33791.0,33449.6,32922.2
"37000","North Carolina","26","              Food and kindred products",3676.3,3031.5,2833.1
"37000","North Carolina","27","              Tobacco products",7234.4,6723.7,6545.8
"37000","North Carolina","28","              Textile mill products",7538.0,6966.2,6780.8
"37000","North Carolina","29","              Apparel and other textile products",1882.0,1717.3,1506.8
"37000","North Carolina","30","              Paper and allied products",1611.8,1598.7,1532.1
"37000","North Carolina","31","              Printing and publishing",1550.8,1721.6,1476.3
"37000","North Carolina","32","              Chemicals and allied products",8251.1,9338.0,9631.6
"37000","North Carolina","33","              Petroleum and coal products",94.9,109.2,96.2
"37000","North Carolina","34","              Rubber and miscellaneous plastics products",1961.9,2163.5,2419.2
"37000","North Carolina","35","              Leather and leather products",129.5,95.4,100.2
"37000","North Carolina","36","      Transportation and public utilities",15438.0,16381.0,16606.4
"37000","North Carolina","37","          Transportation",5748.6,6168.4,6371.9
"37000","North Carolina","38","              Railroad transportation",246.7,244.9,228.4
"37000","North Carolina","39","              Local and interurban passenger transit",128.0,134.8,150.6
"37000","North Carolina","40","              Trucking and warehousing",3127.4,3389.2,3522.4
"37000","North Carolina","41","              Water transportation",52.7,53.4,61.6
"37000","North Carolina","42","              Transportation by air",1670.3,1745.0,1844.6
"37000","North Carolina","43","              Pipelines, except natural gas",37.0,48.2,50.9
"37000","North Carolina","44","              Transportation services",485.8,552.1,513.4
"37000","North Carolina","45","          Communications",3972.3,4321.6,4319.0
"37000","North Carolina","46","          Electric, gas, and sanitary services",5715.6,5889.4,5915.5
"37000","North Carolina","47","      Wholesale trade",11937.9,12992.9,14524.2
"37000","North Carolina","48","      Retail trade",17625.8,18853.3,20537.1
"37000","North Carolina","49","      Finance, insurance, and real estate",26741.1,27506.5,30919.3
"37000","North Carolina","50","          Depository institutions 3/",5986.2,6037.4,7287.2
"37000","North Carolina","51","          Nondepository institutions 3/",632.4,766.2,1133.3
"37000","North Carolina","52","          Security and commodity brokers",602.1,822.3,1165.9
"37000","North Carolina","53","          Insurance carriers",2605.9,2406.5,2570.2
"37000","North Carolina","54","          Insurance agents, brokers, and services",1073.9,1046.8,1024.6
"37000","North Carolina","55","          Real estate",15351.9,15869.2,17108.8
"37000","North Carolina","56","          Holding and other investment offices",467.8,544.1,629.3
"37000","North Carolina","57","      Services",31288.8,33462.0,35481.3
"37000","North Carolina","58","          Hotels and other lodging places",1021.9,1110.4,1169.3
"37000","North Carolina","59","          Personal services",1379.1,1391.3,1483.4
"37000","North Carolina","60","          Business services 4/",6843.9,7711.2,8406.0
"37000","North Carolina","61","          Automotive repair, services, and parking",1536.3,1680.0,1697.4
"37000","North Carolina","62","          Miscellaneous repair services",635.8,650.9,595.1
"37000","North Carolina","63","          Motion pictures",145.5,154.7,183.6
"37000","North Carolina","64","          Amusement and recreation services",851.0,952.2,1211.8
"37000","North Carolina","65","          Health services",10071.7,10385.7,10698.1
"37000","North Carolina","66","          Legal services",1453.5,1549.4,1599.2
"37000","North Carolina","67","          Educational services",1223.5,1261.1,1303.1
"37000","North Carolina","68","          Social services",1032.3,1093.9,1176.4
"37000","North Carolina","69","          Membership organizations",1287.3,1311.0,1417.8
"37000","North Carolina","70","          Other services 4/",3543.2,3960.9,4298.3
"37000","North Carolina","71","          Private households",253.4,248.0,241.8
"37000","North Carolina","72","  Government and government enterprises",28101.0,28497.2,29248.6
"37000","North Carolina","73","      Federal civilian",3760.1,3846.9,3807.1
"37000","North Carolina","74","      Military",5459.0,5411.0,5412.5
"37000","North Carolina","75","      State and local",18883.8,19239.4,20028.9
"37000","North Carolina","","Addenda:","","",""
"37000","North Carolina","76","  Electronic equipment and instruments 5/",5038.4,6095.8,6717.7
"37000","North Carolina","77","  Depository and nondepository institutions 6/",6566.1,6785.5,8420.5
"37000","North Carolina","78","  Business services and other services 7/",10387.6,11672.2,12704.3
"38000","North Dakota","1","All industry total",15325.4,16508.3,16500.7
"38000","North Dakota","2","  Private industries",12622.6,13825.5,13818.6
"38000","North Dakota","3","      Agriculture, forestry, and fishing",1133.9,1672.7,1098.7
"38000","North Dakota","4","          Farms",1047.2,1582.5,1008.4
"38000","North Dakota","5","          Agricultural services, forestry, and fishing",87.0,85.5,90.3
"38000","North Dakota","6","      Mining",569.2,614.7,665.6
"38000","North Dakota","7","          Metal mining",0.0,0.0,0.0
"38000","North Dakota","8","          Coal mining",121.5,123.5,123.9
"38000","North Dakota","9","          Oil and gas extraction",408.6,452.4,500.5
"38000","North Dakota","10","          Nonmetallic minerals, except fuels",36.6,38.4,41.2
"38000","North Dakota","11","      Construction",706.6,792.0,778.8
"38000","North Dakota","12","      Manufacturing",1126.4,1273.9,1469.9
"38000","North Dakota","13","          Durable goods manufacturing",642.5,745.5,906.5
"38000","North Dakota","14","              Lumber and wood products",34.0,43.6,54.3
"38000","North Dakota","15","              Furniture and fixtures",30.5,28.6,29.6
"38000","North Dakota","16","              Stone, clay, and glass products",27.5,30.8,29.9
"38000","North Dakota","17","              Primary metal industries",2.4,12.5,11.2
"38000","North Dakota","18","              Fabricated metal products",44.2,44.1,49.0
"38000","North Dakota","19","              Industrial machinery and equipment",325.9,377.3,444.8
"38000","North Dakota","20","              Electronic and other electric equipment 2/",33.8,46.3,64.7
"38000","North Dakota","21","              Motor vehicles and equipment",103.9,121.1,173.6
"38000","North Dakota","22","              Other transportation equipment",25.3,25.5,34.7
"38000","North Dakota","23","              Instruments and related products 2/",3.0,3.2,2.9
"38000","North Dakota","24","              Miscellaneous manufacturing industries",14.2,12.4,11.7
"38000","North Dakota","25","          Nondurable goods manufacturing",488.1,530.2,563.4
"38000","North Dakota","26","              Food and kindred products",291.4,330.1,344.7
"38000","North Dakota","27","              Tobacco products",0.1,0.1,"(L)"
"38000","North Dakota","28","              Textile mill products",0.1,0.1,0.4
"38000","North Dakota","29","              Apparel and other textile products",7.2,7.0,9.6
"38000","North Dakota","30","              Paper and allied products",2.2,3.1,2.9
"38000","North Dakota","31","              Printing and publishing",96.8,93.6,99.5
"38000","North Dakota","32","              Chemicals and allied products",11.9,10.7,9.2
"38000","North Dakota","33","              Petroleum and coal products",46.7,47.5,52.4
"38000","North Dakota","34","              Rubber and miscellaneous plastics products",31.2,36.9,43.5
"38000","North Dakota","35","              Leather and leather products",1.2,1.1,1.1
"38000","North Dakota","36","      Transportation and public utilities",1691.7,1691.7,1681.3
"38000","North Dakota","37","          Transportation",757.3,763.5,765.7
"38000","North Dakota","38","              Railroad transportation",287.6,257.9,243.5
"38000","North Dakota","39","              Local and interurban passenger transit",23.7,25.1,26.7
"38000","North Dakota","40","              Trucking and warehousing",328.9,354.2,362.2
"38000","North Dakota","41","              Water transportation",0.3,0.5,0.9
"38000","North Dakota","42","              Transportation by air",55.5,59.8,58.2
"38000","North Dakota","43","              Pipelines, except natural gas",25.9,27.5,30.9
"38000","North Dakota","44","              Transportation services",34.4,38.5,43.2
"38000","North Dakota","45","          Communications",324.1,339.7,336.2
"38000","North Dakota","46","          Electric, gas, and sanitary services",610.4,588.5,579.3
"38000","North Dakota","47","      Wholesale trade",1243.2,1374.7,1508.9
"38000","North Dakota","48","      Retail trade",1411.0,1520.3,1623.6
"38000","North Dakota","49","      Finance, insurance, and real estate",2066.0,2036.6,2076.0
"38000","North Dakota","50","          Depository institutions 3/",562.2,484.3,457.2
"38000","North Dakota","51","          Nondepository institutions 3/",21.7,23.1,32.4
"38000","North Dakota","52","          Security and commodity brokers",35.7,46.9,57.6
"38000","North Dakota","53","          Insurance carriers",234.5,223.2,207.0
"38000","North Dakota","54","          Insurance agents, brokers, and services",100.2,97.1,97.2
"38000","North Dakota","55","          Real estate",1121.2,1162.1,1221.3
"38000","North Dakota","56","          Holding and other investment offices",4.1,2.5,3.3
"38000","North Dakota","57","      Services",2687.0,2803.4,2915.9
"38000","North Dakota","58","          Hotels and other lodging places",118.9,132.5,142.0
"38000","North Dakota","59","          Personal services",128.9,128.6,133.4
"38000","North Dakota","60","          Business services 4/",314.6,348.4,404.5
"38000","North Dakota","61","          Automotive repair, services, and parking",149.8,163.4,167.8
"38000","North Dakota","62","          Miscellaneous repair services",54.6,55.9,60.4
"38000","North Dakota","63","          Motion pictures",11.3,10.5,9.9
"38000","North Dakota","64","          Amusement and recreation services",70.6,71.3,77.9
"38000","North Dakota","65","          Health services",1244.9,1282.7,1301.7
"38000","North Dakota","66","          Legal services",90.3,94.0,89.7
"38000","North Dakota","67","          Educational services",50.2,47.4,48.8
"38000","North Dakota","68","          Social services",125.6,126.0,130.1
"38000","North Dakota","69","          Membership organizations",102.7,102.3,105.6
"38000","North Dakota","70","          Other services 4/",205.7,222.8,227.6
"38000","North Dakota","71","          Private households",17.9,17.2,16.5
"38000","North Dakota","72","  Government and government enterprises",2708.1,2682.7,2682.1
"38000","North Dakota","73","      Federal civilian",439.8,411.3,410.9
"38000","North Dakota","74","      Military",628.3,620.2,578.4
"38000","North Dakota","75","      State and local",1640.2,1651.1,1692.8
"38000","North Dakota","","Addenda:","","",""
"38000","North Dakota","76","  Electronic equipment and instruments 5/",36.6,49.5,67.6
"38000","North Dakota","77","  Depository and nondepository institutions 6/",580.9,506.1,489.6
"38000","North Dakota","78","  Business services and other services 7/",520.5,571.3,632.1
"39000","Ohio","1","All industry total",304833.9,315188.8,332475.9
"39000","Ohio","2","  Private industries",270823.8,281304.6,297447.5
"39000","Ohio","3","      Agriculture, forestry, and fishing",2643.9,2911.6,3640.3
"39000","Ohio","4","          Farms",1618.8,1844.3,2534.1
"39000","Ohio","5","          Agricultural services, forestry, and fishing",1050.1,1086.1,1106.3
"39000","Ohio","6","      Mining",1322.4,1423.0,1543.3
"39000","Ohio","7","          Metal mining",0.0,0.0,0.0
"39000","Ohio","8","          Coal mining",394.3,434.6,446.5
"39000","Ohio","9","          Oil and gas extraction",573.8,551.3,631.1
"39000","Ohio","10","          Nonmetallic minerals, except fuels",361.8,436.1,465.7
"39000","Ohio","11","      Construction",12519.8,13263.9,13943.9
"39000","Ohio","12","      Manufacturing",78159.7,79907.2,84736.3
"39000","Ohio","13","          Durable goods manufacturing",51731.9,52517.1,56492.7
"39000","Ohio","14","              Lumber and wood products",1582.8,1521.0,1401.4
"39000","Ohio","15","              Furniture and fixtures",993.6,809.0,918.7
"39000","Ohio","16","              Stone, clay, and glass products",2834.6,2886.6,3236.7
"39000","Ohio","17","              Primary metal industries",7236.2,6858.9,8217.9
"39000","Ohio","18","              Fabricated metal products",8987.9,9044.6,9438.7
"39000","Ohio","19","              Industrial machinery and equipment",8455.0,9078.7,9959.5
"39000","Ohio","20","              Electronic and other electric equipment 2/",4790.1,5676.7,6496.9
"39000","Ohio","21","              Motor vehicles and equipment",12174.1,11670.0,12562.2
"39000","Ohio","22","              Other transportation equipment",2593.5,2484.8,1778.2
"39000","Ohio","23","              Instruments and related products 2/",1398.1,1465.5,1222.5
"39000","Ohio","24","              Miscellaneous manufacturing industries",937.4,1064.9,1259.9
"39000","Ohio","25","          Nondurable goods manufacturing",26422.4,27404.0,28243.6
"39000","Ohio","26","              Food and kindred products",6908.0,6543.1,6440.8
"39000","Ohio","27","              Tobacco products",1.2,1.2,1.1
"39000","Ohio","28","              Textile mill products",205.2,231.2,214.6
"39000","Ohio","29","              Apparel and other textile products",508.4,479.7,502.9
"39000","Ohio","30","              Paper and allied products",1981.4,2284.3,2492.4
"39000","Ohio","31","              Printing and publishing",3703.2,3603.6,3730.0
"39000","Ohio","32","              Chemicals and allied products",7726.6,8488.4,8873.1
"39000","Ohio","33","              Petroleum and coal products",1092.7,1368.0,1283.6
"39000","Ohio","34","              Rubber and miscellaneous plastics products",4204.2,4277.3,4559.1
"39000","Ohio","35","              Leather and leather products",184.6,151.9,146.1
"39000","Ohio","36","      Transportation and public utilities",24220.0,24615.8,24596.2
"39000","Ohio","37","          Transportation",8800.1,9487.4,9905.4
"39000","Ohio","38","              Railroad transportation",946.9,935.0,857.1
"39000","Ohio","39","              Local and interurban passenger transit",312.6,315.9,338.4
"39000","Ohio","40","              Trucking and warehousing",4884.7,5289.5,5431.2
"39000","Ohio","41","              Water transportation",284.4,281.0,292.2
"39000","Ohio","42","              Transportation by air",1619.5,1872.2,2165.6
"39000","Ohio","43","              Pipelines, except natural gas",91.5,95.5,103.8
"39000","Ohio","44","              Transportation services",654.2,695.5,717.1
"39000","Ohio","45","          Communications",5694.8,5916.5,5774.6
"39000","Ohio","46","          Electric, gas, and sanitary services",9718.1,9207.1,8916.2
"39000","Ohio","47","      Wholesale trade",19242.5,21259.6,23985.0
"39000","Ohio","48","      Retail trade",26904.8,28990.5,31028.6
"39000","Ohio","49","      Finance, insurance, and real estate",50184.7,51638.6,54156.9
"39000","Ohio","50","          Depository institutions 3/",8958.0,8850.5,8911.8
"39000","Ohio","51","          Nondepository institutions 3/",782.7,903.1,1332.0
"39000","Ohio","52","          Security and commodity brokers",991.9,1207.2,1643.5
"39000","Ohio","53","          Insurance carriers",8223.4,8180.8,8128.3
"39000","Ohio","54","          Insurance agents, brokers, and services",1636.3,1629.8,1646.7
"39000","Ohio","55","          Real estate",29096.6,30092.9,31580.3
"39000","Ohio","56","          Holding and other investment offices",825.9,663.5,914.2
"39000","Ohio","57","      Services",55849.4,57393.9,59817.1
"39000","Ohio","58","          Hotels and other lodging places",1119.2,1161.4,1249.6
"39000","Ohio","59","          Personal services",2274.3,2291.9,2360.8
"39000","Ohio","60","          Business services 4/",10688.7,11171.1,12299.5
"39000","Ohio","61","          Automotive repair, services, and parking",2822.5,2990.3,3037.6
"39000","Ohio","62","          Miscellaneous repair services",916.1,923.4,958.9
"39000","Ohio","63","          Motion pictures",231.0,229.1,238.1
"39000","Ohio","64","          Amusement and recreation services",1942.9,1860.2,2041.4
"39000","Ohio","65","          Health services",19983.6,20156.4,20668.6
"39000","Ohio","66","          Legal services",3145.1,3256.0,3095.2
"39000","Ohio","67","          Educational services",1892.7,1930.9,1941.5
"39000","Ohio","68","          Social services",1894.6,1941.6,1999.3
"39000","Ohio","69","          Membership organizations",2062.8,2090.5,2198.6
"39000","Ohio","70","          Other services 4/",6574.2,7104.1,7452.3
"39000","Ohio","71","          Private households",291.2,283.7,275.7
"39000","Ohio","72","  Government and government enterprises",34038.4,33888.7,35028.4
"39000","Ohio","73","      Federal civilian",6125.6,5971.2,5910.3
"39000","Ohio","74","      Military",1290.7,1230.4,1188.8
"39000","Ohio","75","      State and local",26624.2,26687.4,27929.3
"39000","Ohio","","Addenda:","","",""
"39000","Ohio","76","  Electronic equipment and instruments 5/",6134.9,7117.2,7719.4
"39000","Ohio","77","  Depository and nondepository institutions 6/",9659.5,9709.4,10243.8
"39000","Ohio","78","  Business services and other services 7/",17260.7,18276.4,19751.8
"40000","Oklahoma","1","All industry total",73889.3,77537.6,81105.7
"40000","Oklahoma","2","  Private industries",60698.8,64150.5,67661.5
"40000","Oklahoma","3","      Agriculture, forestry, and fishing",1287.3,1226.3,1747.1
"40000","Oklahoma","4","          Farms",993.6,936.1,1438.8
"40000","Oklahoma","5","          Agricultural services, forestry, and fishing",300.1,297.7,308.3
"40000","Oklahoma","6","      Mining",4525.4,4963.2,5332.4
"40000","Oklahoma","7","          Metal mining",3.1,3.5,4.1
"40000","Oklahoma","8","          Coal mining",20.2,20.4,19.6
"40000","Oklahoma","9","          Oil and gas extraction",4392.1,4816.6,5180.1
"40000","Oklahoma","10","          Nonmetallic minerals, except fuels",109.9,122.7,128.5
"40000","Oklahoma","11","      Construction",2528.8,2781.4,2816.9
"40000","Oklahoma","12","      Manufacturing",11724.7,12693.6,13419.4
"40000","Oklahoma","13","          Durable goods manufacturing",6527.8,7379.3,8154.2
"40000","Oklahoma","14","              Lumber and wood products",173.1,211.9,207.9
"40000","Oklahoma","15","              Furniture and fixtures",98.7,109.2,93.0
"40000","Oklahoma","16","              Stone, clay, and glass products",535.0,513.3,583.8
"40000","Oklahoma","17","              Primary metal industries",273.5,318.1,266.8
"40000","Oklahoma","18","              Fabricated metal products",1413.3,1469.7,1543.9
"40000","Oklahoma","19","              Industrial machinery and equipment",1203.4,1485.0,1860.8
"40000","Oklahoma","20","              Electronic and other electric equipment 2/",580.1,1000.9,1575.2
"40000","Oklahoma","21","              Motor vehicles and equipment",1439.9,1242.1,1120.1
"40000","Oklahoma","22","              Other transportation equipment",229.9,362.8,382.2
"40000","Oklahoma","23","              Instruments and related products 2/",438.9,425.7,311.4
"40000","Oklahoma","24","              Miscellaneous manufacturing industries",255.1,275.0,209.4
"40000","Oklahoma","25","          Nondurable goods manufacturing",5229.8,5327.0,5265.1
"40000","Oklahoma","26","              Food and kindred products",1031.7,936.0,891.0
"40000","Oklahoma","27","              Tobacco products",0.0,0.1,0.1
"40000","Oklahoma","28","              Textile mill products",19.9,20.1,18.4
"40000","Oklahoma","29","              Apparel and other textile products",153.9,166.9,136.6
"40000","Oklahoma","30","              Paper and allied products",383.2,453.1,472.2
"40000","Oklahoma","31","              Printing and publishing",504.6,362.4,428.9
"40000","Oklahoma","32","              Chemicals and allied products",1423.9,1386.9,1356.1
"40000","Oklahoma","33","              Petroleum and coal products",855.8,1096.7,1045.3
"40000","Oklahoma","34","              Rubber and miscellaneous plastics products",827.4,886.6,892.8
"40000","Oklahoma","35","              Leather and leather products",29.5,22.2,23.8
"40000","Oklahoma","36","      Transportation and public utilities",7167.1,7626.6,7510.0
"40000","Oklahoma","37","          Transportation",2657.7,2890.8,2893.2
"40000","Oklahoma","38","              Railroad transportation",305.7,300.9,261.8
"40000","Oklahoma","39","              Local and interurban passenger transit",43.8,43.4,45.6
"40000","Oklahoma","40","              Trucking and warehousing",1180.4,1330.2,1376.2
"40000","Oklahoma","41","              Water transportation",8.4,9.2,9.3
"40000","Oklahoma","42","              Transportation by air",873.3,921.5,880.0
"40000","Oklahoma","43","              Pipelines, except natural gas",113.6,144.1,151.4
"40000","Oklahoma","44","              Transportation services",134.0,141.6,169.0
"40000","Oklahoma","45","          Communications",1899.6,2227.4,2278.6
"40000","Oklahoma","46","          Electric, gas, and sanitary services",2611.2,2508.3,2338.2
"40000","Oklahoma","47","      Wholesale trade",4048.8,4398.7,4826.9
"40000","Oklahoma","48","      Retail trade",7131.5,7636.6,8174.3
"40000","Oklahoma","49","      Finance, insurance, and real estate",9402.2,9454.0,9654.5
"40000","Oklahoma","50","          Depository institutions 3/",1896.8,1837.5,1694.1
"40000","Oklahoma","51","          Nondepository institutions 3/",155.8,179.5,243.7
"40000","Oklahoma","52","          Security and commodity brokers",154.2,197.1,254.5
"40000","Oklahoma","53","          Insurance carriers",1286.7,1190.5,1145.4
"40000","Oklahoma","54","          Insurance agents, brokers, and services",464.1,455.9,446.4
"40000","Oklahoma","55","          Real estate",5298.2,5414.5,5695.2
"40000","Oklahoma","56","          Holding and other investment offices",146.9,139.0,175.2
"40000","Oklahoma","57","      Services",12942.5,13417.3,14180.0
"40000","Oklahoma","58","          Hotels and other lodging places",288.2,294.3,293.6
"40000","Oklahoma","59","          Personal services",577.6,581.6,606.8
"40000","Oklahoma","60","          Business services 4/",2428.3,2620.6,3049.3
"40000","Oklahoma","61","          Automotive repair, services, and parking",903.6,982.6,1002.5
"40000","Oklahoma","62","          Miscellaneous repair services",290.1,280.5,280.4
"40000","Oklahoma","63","          Motion pictures",96.1,74.3,84.8
"40000","Oklahoma","64","          Amusement and recreation services",343.5,341.1,359.0
"40000","Oklahoma","65","          Health services",4364.0,4488.4,4559.6
"40000","Oklahoma","66","          Legal services",797.4,789.5,804.5
"40000","Oklahoma","67","          Educational services",336.8,346.5,357.7
"40000","Oklahoma","68","          Social services",415.2,432.0,450.0
"40000","Oklahoma","69","          Membership organizations",641.9,652.6,680.6
"40000","Oklahoma","70","          Other services 4/",1329.5,1405.6,1528.1
"40000","Oklahoma","71","          Private households",128.4,126.0,123.0
"40000","Oklahoma","72","  Government and government enterprises",13198.0,13390.2,13444.3
"40000","Oklahoma","73","      Federal civilian",2877.2,2904.9,2955.7
"40000","Oklahoma","74","      Military",1796.4,1782.0,1717.0
"40000","Oklahoma","75","      State and local",8525.1,8703.1,8771.6
"40000","Oklahoma","","Addenda:","","",""
"40000","Oklahoma","76","  Electronic equipment and instruments 5/",974.9,1412.3,1886.6
"40000","Oklahoma","77","  Depository and nondepository institutions 6/",2035.1,2008.1,1937.8
"40000","Oklahoma","78","  Business services and other services 7/",3758.5,4026.5,4577.4
"41000","Oregon","1","All industry total",81919.2,93489.0,100363.0
"41000","Oregon","2","  Private industries",71073.5,81955.6,88153.6
"41000","Oregon","3","      Agriculture, forestry, and fishing",2163.8,2194.3,2620.8
"41000","Oregon","4","          Farms",1279.5,1339.4,1726.9
"41000","Oregon","5","          Agricultural services, forestry, and fishing",901.0,865.8,893.9
"41000","Oregon","6","      Mining",101.2,127.2,140.1
"41000","Oregon","7","          Metal mining",1.3,1.9,2.1
"41000","Oregon","8","          Coal mining",0.0,0.0,0.0
"41000","Oregon","9","          Oil and gas extraction",0.5,1.8,2.1
"41000","Oregon","10","          Nonmetallic minerals, except fuels",99.3,123.5,135.9
"41000","Oregon","11","      Construction",4491.8,5324.5,5638.5
"41000","Oregon","12","      Manufacturing",15230.3,21453.6,23788.2
"41000","Oregon","13","          Durable goods manufacturing",11524.6,17808.0,20010.5
"41000","Oregon","14","              Lumber and wood products",3494.5,2952.6,2799.8
"41000","Oregon","15","              Furniture and fixtures",173.4,143.5,147.2
"41000","Oregon","16","              Stone, clay, and glass products",256.9,272.6,300.6
